,link,titel,intro,datum,verantwoordelijk,pdfs
30,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/02/besluit-op-wob-verzoek-over-coronamaatregelen,Besluit op Wob-verzoek over coronamaatregelen,Besluit op een verzoek om informatie over weken in aanloop naar de coronamaatregelen van 24 maart. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/12/02,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/02/besluit-op-wob-verzoek-over-coronamaatregelen/Wob-besluit+coronamaatregelen+2+december+2020.pdf']
31,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/23/besluit-op-wob-verzoek-over-visserijbeleid-faeroer-eilanden,Besluit op Wob-verzoek over visserijbeleid Faeröer Eilanden,Besluit op een verzoek om informatie over visserijbeleid Faeröer Eilanden. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/11/23,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/11/23/besluit-op-wob-verzoek-over-visserijbeleid-faeroer-eilanden/Wob-verzoek+over+visserijbeleid+Faeroer+Eilanden.pdf']
32,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/23/besluit-op-wob-verzoek-over-contacten-tussen-regeringen-nederland-denemarken-en-faeroer-eilanden-over-wijzigingen-visserijbeleid,"Besluit op Wob-verzoek over contacten tussen regeringen Nederland, Denemarken en Faeröer-eilanden over wijzigingen visserijbeleid",Besluit op een verzoek om informatie over contacten tussen de Nederlandse overheid en de regeringen van Denemarken en de Faeröer-eilanden met betrekking tot destijds aanstaande wijzigingen in het visserijbeleid van de Faeröer-eilanden.,2020/11/23,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/11/23/besluit-op-wob-verzoek-over-contacten-tussen-regeringen-nederland-denemarken-en-faeroer-eilanden-over-wijzigingen-visserijbeleid/Besluit+op+Wob-verzoek+over+contacten+regeringen+Nederland%2C+Denemarken+en+Faeroer-eilanden+over+wijzigingen+visserijbeleid.pdf']
33,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/19/besluit-op-wob-verzoek-over-websites-van-de-rijksoverheid,Besluit op Wob-verzoek over websites van de Rijksoverheid,De minister van Algemene Zaken heeft op 19 november 2020 een besluit genomen op basis van de Wet openbaarheid van bestuur (Wob) inzake websites van de Rijksoverheid.,2020/11/19,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/11/19/besluit-op-wob-verzoek-over-websites-van-de-rijksoverheid/Wob-besluit+overzicht+websites+Rijksoverheid.pdf']
34,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/16/besluit-op-wob-verzoek-over-voorgenomen-vakantie-koning-naar-griekenland,Besluit op Wob-verzoek over voorgenomen vakantie Koning naar Griekenland,Besluit op een verzoek om informatie over de voorgenomen vakantie van de Koning naar Griekenland in oktober 2020. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/11/16,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/11/16/besluit-op-wob-verzoek-over-voorgenomen-vakantie-koning-naar-griekenland/Besluit+op+Wob-verzoek+over+voorgenomen+vakantie+Koning+naar+Griekenland.pdf']
35,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/10/07/besluit-op-wob-verzoek-over-maatregelen-corona,Besluit op Wob-verzoek over maatregelen Corona,Besluit op een verzoek om informatie over de verslagen van de ministerraad en de ministeriele commissie COVID-19 in aanloop naar de Corona-maatregelen van 24 maart 2020. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/10/07,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/10/07/besluit-op-wob-verzoek-over-maatregelen-corona/Besluit+op+Wob-verzoek+over+maatregelen+Corona.pdf']
36,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/09/30/besluit-az-wob-verzoek-steunmaatregelen-klm,Besluit AZ Wob-verzoek steunmaatregelen KLM,"Besluit van het ministerie van Algemene Zaken (AZ) op een verzoek om alle communicatie en documentatie over de onderhandelingen, besprekingen en afspraken over de steunmaatregelen voor KLM, en meer in het bijzonder de totstandkoming van de bepalingen hierin over (verplichte aanpassing van) de arbeidsvoorwaarden bij KLM. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).",2020/09/30,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/09/30/besluit-az-wob-verzoek-steunmaatregelen-klm/Besluit+AZ+Wob-verzoek+steunmaatregelen+KLM.pdf']
37,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/07/30/wob-besluit-over-ngo-schepen-in-middellandse-zee-zoals-sea-watch,Wob-besluit over NGO-schepen in Middellandse Zee zoals Sea Watch,Besluit om op verzoek informatie openbaar te maken over NGO-schepen in de Middellandse Zee zoals Sea Watch. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/07/30,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/07/30/wob-besluit-over-ngo-schepen-in-middellandse-zee-zoals-sea-watch/Wob-besluit+over+NGO-schepen+in+Middellandse+Zee+zoals+Sea+Watch.pdf']
38,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/07/28/besluit-wob-verzoek-behandeling-wob-verzoek-over-shell-az,Besluit Wob-verzoek behandeling Wob-verzoek over Shell (AZ),Besluit van het ministerie van Algemene Zaken (AZ) op een verzoek om informatie over de behandeling van een eerder ingediend Wob-verzoek over Shell. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/07/28,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/07/28/besluit-wob-verzoek-behandeling-wob-verzoek-over-shell-az/Wob-besluit+Shell+2+-+geanonimiseerd.pdf']
39,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/07/16/besluit-wob-verzoek-over-bijeenkomst-catshuis-inzake-racisme,Besluit Wob-verzoek over een bijeenkomst Catshuis inzake racisme,Besluit op een verzoek inzake documenten over een bijeenkomst Catshuis over racisme. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/07/16,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/07/16/besluit-wob-verzoek-over-bijeenkomst-catshuis-inzake-racisme/Besluit+Wob-verzoek+gesprek+catshuis+racisme_.pdf']
40,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/07/16/besluit-wob-verzoek-geschenken-minister-president,Besluit Wob-verzoek geschenken minister-president,Besluit op een verzoek om informatie over geschenken die de minister-president heeft gekregen van bewindspersonen uit het buitenland in de periode 2016-2020. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/07/16,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/07/16/besluit-wob-verzoek-geschenken-minister-president/Wob-besluit+geschenken+minister-president.pdf']
41,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/07/01/besluit-wob-verzoek-strafrechtelijk-onderzoek-opl245-zaak-etosha-az,Besluit Wob-verzoek strafrechtelijk onderzoek OPL245-zaak/Etosha (AZ),"Besluit van het ministerie van Algemene Zaken op een verzoek om informatie over de zogeheten ‘OPL245-zaak’, die verband houdt met het strafrechtelijk onderzoek tegen Shell onder de naam ‘Etosha’. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).",2020/07/01,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/07/01/besluit-wob-verzoek-strafrechtelijk-onderzoek-opl245-zaak-etosha-az/Besluit+Wob-verzoek+OPL245zaak+Etosha.pdf']
42,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/06/23/besluit-op-wob-verzoek-over-artikel-119-grondwet-in-relatie-tot-de-kwestie-bomhoff,Besluit op Wob-verzoek over artikel 119 Grondwet in relatie tot de kwestie Bomhoff,Besluit om op verzoek informatie openbaar te maken over artikel 119 Grondwet in relatie tot de kwestie Bomhoff. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/06/23,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/23/besluit-op-wob-verzoek-over-artikel-119-grondwet-in-relatie-tot-de-kwestie-bomhoff/Wob-verzoek+over+artikel+119+Grondwet+in+relatie+tot+de+kwestie+Bomhoff.pdf']
43,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/06/09/besluit-wob-verzoek-logboeken-coronacrisis-minister-president,Besluit Wob-verzoek logboeken coronacrisis minister-president,Besluit op een verzoek om een kopie van alle logboeken die de minister-president bijhoudt over de crisisbeheersing rond COVID-19 vanaf 1 januari tot 1 mei 2020. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/06/09,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/09/besluit-wob-verzoek-logboeken-coronacrisis-minister-president/Besluit+Wob-verzoek+logboeken+minister-president+coronacrisis.pdf']
44,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/06/09/besluit-wob-verzoek-logboeken-ambtenaren-coronacrisis,Besluit Wob-verzoek logboeken ambtenaren coronacrisis,Besluit op een verzoek om een kopie van alle logboeken die ministers en directeuren bijhouden over de crisisbeheersing rond COVID-19 vanaf 1 januari tot 1 mei 2020. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/06/09,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/09/besluit-wob-verzoek-logboeken-ambtenaren-coronacrisis/Besluit+Wob-verzoek+logboeken+ambtenaren+coronacrisis.pdf']
45,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/06/09/besluit-wob-verzoek-asml-en-exportvergunning,Besluit Wob-verzoek ASML en exportvergunning,Besluit op een verzoek om alle documenten over ASML in combinatie met de term Extreme Ultraviolet (EUV) of exportvergunning China of exportkredietverzekering China. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/06/09,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/06/09/besluit-wob-verzoek-asml-en-exportvergunning/Besluit+Wob-verzoek+ASML+en+exportvergunning.pdf']
46,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/05/13/besluit-op-wob-verzoek-over-documenten-correspondentie-urgenda-1,Besluit op Wob-verzoek over documenten correspondentie Urgenda (1),Besluit om op verzoek informatie openbaar te maken over de correspondentie Urgenda-klimaatzaak over aanscherping van de emissiereductie in 2020 in de periode van januari 2012 tot maart 2020. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/05/13,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/13/besluit-op-wob-verzoek-over-documenten-correspondentie-urgenda-1/Wob-verzoek+over+documenten+correspondentie+Urgenda+%281%29.pdf']
47,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/05/13/besluit-wob-verzoek-correspondentie-urgenda-2,Besluit Wob-verzoek correspondentie Urgenda (2),Besluit op een verzoek om correspondentie over de Urgenda-klimaatzaak met verschillende instanties en personen. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/05/13,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/05/13/besluit-wob-verzoek-correspondentie-urgenda-2/Besluit+Wob-verzoek+correspondentie+Urgenda+2.pdf']
48,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/04/29/besluit-az-wob-verzoek-asml-exportvergunning-china,Besluit AZ Wob-verzoek ASML exportvergunning China,"Besluit op een verzoek om documenten over het voornemen van ASML om technologie te exporteren naar China. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob). Dit verzoek is ingediend bij de ministeries van Algemene Zaken (AZ), Buitenlandse Zaken (BZ), Economische Zaken en Klimaat (EZK) en Defensie.",2020/04/29,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/04/29/besluit-az-wob-verzoek-asml-exportvergunning-china/Besluit+Wob-verzoek+ASML.pdf']
49,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/04/14/besluit-op-wob-verzoek-over-verkeersboetes-en-verkeersmisdrijven-uitgedeeld-aan-chauffeurs-van-dienstauto%E2%80%99s-van-bewindslieden-en-de-hoogste-ambtenaar-van-het-ministerie,Besluit op Wob-verzoek over verkeersboetes en verkeersmisdrijven uitgedeeld aan chauffeurs van dienstauto’s van bewindslieden en de hoogste ambtenaar van het ministerie,Besluit om op verzoek informatie openbaar te maken over verkeersboetes en verkeersmisdrijven vanaf 2015 tot 11 februari 2020 in Nederland of in het buitenland uitgedeeld aan chauffeurs van dienstauto’s van bewindslieden en de hoogste ambtenaar van het ministerie.  Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/04/14,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/04/14/besluit-op-wob-verzoek-over-verkeersboetes-en-verkeersmisdrijven-uitgedeeld-aan-chauffeurs-van-dienstauto%E2%80%99s-van-bewindslieden-en-de-hoogste-ambtenaar-van-het-ministerie/Wob-verzoek+over+verkeersboetes+en+verkeersmisdrijven+uitgedeeld+aan+chauffeurs+van+dienstauto%E2%80%99s+van+bewindslieden+en+de+hoogste+ambtenaar+van+het+ministerie.pdf']
50,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/04/09/besluit-wob-verzoek-om-informatie-over-sociale-media-bij-niet-aanvaard-beleid,Besluit Wob-verzoek om informatie over sociale media bij niet aanvaard beleid,Besluit Wob-verzoek om informatie over sociale media bij niet aanvaard beleid.  Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/04/09,Ministerie van Algemene Zaken,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/04/09/besluit-wob-verzoek-om-informatie-over-sociale-media-bij-niet-aanvaard-beleid/Wob-besluit+sociale+media++_.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/04/09/besluit-wob-verzoek-om-informatie-over-sociale-media-bij-niet-aanvaard-beleid/Bijlage+bij+Wob-besluit+sociale+media.pdf']"
51,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/03/31/besluit-wob-verzoek-techleapnl-az,Besluit Wob-verzoek TechLeapNL (AZ),Besluit op een verzoek om documenten over contacten tussen het ministerie van Algemene Zaken en TechLeapNL. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/03/31,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/03/31/besluit-wob-verzoek-techleapnl-az/Besluit+Wob-verzoek+TechleapNL+AZ.pdf']
52,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/03/05/besluit-wob-verzoek-haagse-wethouders-en-gemeenteraadslid,Besluit Wob-verzoek Haagse wethouders en gemeenteraadslid,,2020/03/05,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/03/05/besluit-wob-verzoek-haagse-wethouders-en-gemeenteraadslid/Besluit+Wob-verzoek+Haagse+wethouders+en+gemeenteraadslid.pdf']
53,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/02/20/aanvullend-wob-besluit-rapportage-vreemdelingenketen,Aanvullend besluit Wob-verzoek Rapportage Vreemdelingenketen,Besluit op een verzoek om documenten over de Rapportage Vreemdelingenketen 2018. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob). Dit is een aanvulling op het besluit van 23 januari 2020.,2020/02/20,Ministerie van Algemene Zaken,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/02/20/aanvullend-wob-besluit-rapportage-vreemdelingenketen/Aanvullend+besluit+Wob-verzoek+rapportage+vreemdelingenketen++.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/02/20/aanvullend-wob-besluit-rapportage-vreemdelingenketen/Bijlage+bij+aanvullend+besluit+Wob-verzoek+rapportage+vreemdelingenketen....pdf']"
54,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/02/17/besluit-wob-verzoek-az-over-informatievoorziening-burgerslachtoffers,Besluit Wob-verzoek AZ over informatievoorziening burgerslachtoffers,Besluit Wob-verzoek AZ over informatievoorziening burgerslachtoffers in Hawija en Mosul. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/02/17,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/02/17/besluit-wob-verzoek-az-over-informatievoorziening-burgerslachtoffers/az-besluit.pdf+geanonimiseerd.pdf']
55,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/01/23/besluit-wob-verzoek-over-documenten-over-de-rapportage-vreemdelingenketen-2018,Besluit Wob-verzoek over documenten over de Rapportage Vreemdelingenketen 2018,Besluit om op verzoek informatie openbaar te maken over de Rapportage Vreemdelingenketen 2018 van ministerie van Justitie en Veiligheid. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/01/23,Ministerie van Algemene Zaken,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/01/23/besluit-wob-verzoek-over-documenten-over-de-rapportage-vreemdelingenketen-2018/Wob-besluit+rapportage+vreemdelingenketen++.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/01/23/besluit-wob-verzoek-over-documenten-over-de-rapportage-vreemdelingenketen-2018/Bijlage+bij+Wob-besluit+Rapportage+Vreemdelingenketen.pdf']"
56,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/12/23/besluit-wob-verzoek-over-gratieverzoeken-gericht-aan-de-koning-benoemingsbesluit-gerechtsdeurwaarder-en-deelname-koning-aan-de-bilderbergconferenties,"Besluit Wob-verzoek over gratieverzoeken gericht aan de Koning, benoemingsbesluit gerechtsdeurwaarder en deelname Koning aan de Bilderbergconferenties","Besluit Wob-verzoek over gratieverzoeken gericht aan de Koning, benoemingsbesluit gerechtsdeurwaarder en deelname Koning aan de Bilderbergconferenties. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).",2019/12/23,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/12/23/besluit-wob-verzoek-over-gratieverzoeken-gericht-aan-de-koning-benoemingsbesluit-gerechtsdeurwaarder-en-deelname-koning-aan-de-bilderbergconferenties/Wob-besluit+gratieverzoeken-benoeming-Bilderbergconferenties++_.pdf']
57,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/12/20/besluit-op-wob-verzoek-over-informatieoverdracht-centcom-over-hawija,Besluit op Wob-verzoek over informatieoverdracht CENTCOM over Hawija,Besluit op een verzoek om documenten over de informatieoverdracht vanuit het ministerie van Defensie aan het ministerie van Algemene Zaken over het CENTCOM-onderzoek naar de aanval van de anti ISIS-coalitie met Nederlandse F-16's in Hawija (Irak). Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/12/20,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/12/20/besluit-op-wob-verzoek-over-informatieoverdracht-centcom-over-hawija/Wob-besluit+informatieoverdracht+CENTCOM.pdf']
58,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/12/19/besluit-wob-verzoek-over-aankoop-aandelen-air-france---klm,Besluit Wob-verzoek over aankoop aandelen Air France - KLM,Besluit Wob-verzoek over aankoop aandelen Air France - KLM. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/12/19,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/12/19/besluit-wob-verzoek-over-aankoop-aandelen-air-france---klm/Wob-besluit+aankoop+aandelen+Air+France+-+KLM+_.pdf']
59,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/12/19/besluit-wob-verzoek-over-het-nederlands-belang-in-air-france---klm,Besluit Wob-verzoek over het Nederlands belang in Air France - KLM,Besluit Wob-verzoek over het Nederlands belang in Air France - KLM. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur.,2019/12/19,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/12/19/besluit-wob-verzoek-over-het-nederlands-belang-in-air-france---klm/Wob-besluit+Nederlands+belang+in+Air+France+-++KLM.pdf']
60,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/12/10/besluit-op-wob-verzoek-om-informatie-meisje-insiya,Besluit op Wob-verzoek om informatie meisje Insiya,Besluit op Wob-verzoek om informatie over het meisje Insiya. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/12/10,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/12/10/besluit-op-wob-verzoek-om-informatie-meisje-insiya/Wob+verzoek+meisje+Insiya.pdf']
61,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/12/04/besluit-op-wob-verzoek-over-de-kwestie-van-de-armeense-genocide,Besluit op Wob-verzoek over de kwestie van de Armeense genocide,Besluit om op verzoek informatie openbaar te maken over de kwestie van de Armeense genocide. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/12/04,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/12/04/besluit-op-wob-verzoek-over-de-kwestie-van-de-armeense-genocide/Wob-besluit+kwestie+Armeens+genocide.pdf']
62,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/11/11/besluit-wob-verzoek-over-ngo-schepen,Besluit Wob-verzoek over NGO-schepen,Besluit om op verzoek informatie openbaar te maken over  Non-Gouvernernentele Organisatie Schepen. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/11/11,Ministerie van Algemene Zaken,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/11/11/besluit-wob-verzoek-over-ngo-schepen/Wob-besluit+NGO+schepen+++.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/11/11/besluit-wob-verzoek-over-ngo-schepen/Bijlage+Wob-besluit+NGO+schepen.pdf']"
63,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/11/05/besluit-op-wob-verzoek-over-kosten-van-de-gouden-koets,Besluit op Wob-verzoek over kosten van de Gouden Koets,Besluit op Wob-verzoek over kosten van de Gouden Koets van 2015 tot heden. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/11/05,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/11/05/besluit-op-wob-verzoek-over-kosten-van-de-gouden-koets/Wob-besluit++Gouden+Koets.pdf']
64,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/10/07/besluit-op-wob-verzoek-over-fox-it,Besluit op Wob-verzoek over Fox-IT,Besluit om op verzoek informatie openbaar te maken over Fox-IT. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/10/07,Ministerie van Algemene Zaken,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/10/07/besluit-op-wob-verzoek-over-fox-it/Wob-besluit++Fox-IT.PDF', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/10/07/besluit-op-wob-verzoek-over-fox-it/Bijlagen+bij+Wob-besluit+Fox-IT.PDF']"
65,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/10/07/besluit-wob-verzoek-belastinggelden,Besluit Wob-verzoek belastinggelden,Besluit op een verzoek om informatie over de besteding en uitbesteding van de belastinggelden van de afgelopen 10 jaar. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/10/07,Ministerie van Algemene Zaken,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/10/07/besluit-wob-verzoek-belastinggelden/Wob-besluit+belastinggelden.pdf']
